# test name, category, real vulnerability, cwe,Benchmark version: 1.1, 2015-05-22
BenchmarkTest00582,xss,FALSE,79,,
BenchmarkTest00583,xss,FALSE,79,,
BenchmarkTest00584,xss,FALSE,79,,
BenchmarkTest00585,xss,FALSE,79,,
BenchmarkTest00586,xss,FALSE,79,,
BenchmarkTest00587,xss,FALSE,79,,
BenchmarkTest00588,xss,FALSE,79,,
BenchmarkTest00589,xss,FALSE,79,,
BenchmarkTest00590,xss,FALSE,79,,
BenchmarkTest00591,xss,FALSE,79,,
BenchmarkTest00592,xss,FALSE,79,,
BenchmarkTest00593,xss,FALSE,79,,
BenchmarkTest00594,xss,FALSE,79,,
BenchmarkTest00595,xss,FALSE,79,,
BenchmarkTest00596,xss,FALSE,79,,
BenchmarkTest00597,xss,FALSE,79,,
BenchmarkTest00598,xss,FALSE,79,,
BenchmarkTest00599,xss,FALSE,79,,
BenchmarkTest00600,xss,FALSE,79,,
BenchmarkTest00601,xss,FALSE,79,,
BenchmarkTest00602,xss,FALSE,79,,
BenchmarkTest00603,xss,FALSE,79,,
BenchmarkTest00604,xss,FALSE,79,,
BenchmarkTest00605,xss,FALSE,79,,
BenchmarkTest00606,xss,FALSE,79,,
BenchmarkTest00607,xss,FALSE,79,,
BenchmarkTest00608,xss,FALSE,79,,
BenchmarkTest00609,xss,FALSE,79,,
BenchmarkTest00610,xss,FALSE,79,,
BenchmarkTest00611,xss,FALSE,79,,
BenchmarkTest00612,xss,FALSE,79,,
BenchmarkTest00613,xss,FALSE,79,,
BenchmarkTest00614,xss,FALSE,79,,
BenchmarkTest00615,xss,FALSE,79,,
BenchmarkTest00616,xss,FALSE,79,,
BenchmarkTest00617,xss,FALSE,79,,
BenchmarkTest00618,cmdi,TRUE,78,,
BenchmarkTest00619,cmdi,TRUE,78,,
BenchmarkTest00620,cmdi,TRUE,78,,
BenchmarkTest00621,cmdi,TRUE,78,,
BenchmarkTest00622,cmdi,FALSE,78,,
BenchmarkTest00623,cmdi,TRUE,78,,
BenchmarkTest00624,cmdi,FALSE,78,,
BenchmarkTest00625,cmdi,TRUE,78,,
BenchmarkTest00626,cmdi,TRUE,78,,
BenchmarkTest00627,cmdi,TRUE,78,,
BenchmarkTest00628,cmdi,TRUE,78,,
BenchmarkTest00629,cmdi,FALSE,78,,
BenchmarkTest00630,cmdi,FALSE,78,,
BenchmarkTest00631,cmdi,TRUE,78,,
BenchmarkTest00632,cmdi,TRUE,78,,
BenchmarkTest00633,cmdi,TRUE,78,,
BenchmarkTest00634,cmdi,FALSE,78,,
BenchmarkTest00635,cmdi,FALSE,78,,
BenchmarkTest00636,cmdi,TRUE,78,,
BenchmarkTest00637,cmdi,TRUE,78,,
BenchmarkTest00638,cmdi,TRUE,78,,
BenchmarkTest00639,cmdi,TRUE,78,,
BenchmarkTest00640,weakrand,TRUE,330,,
BenchmarkTest00641,weakrand,TRUE,330,,
BenchmarkTest00642,weakrand,TRUE,330,,
BenchmarkTest00643,weakrand,TRUE,330,,
BenchmarkTest00644,weakrand,TRUE,330,,
BenchmarkTest00645,weakrand,TRUE,330,,
BenchmarkTest00646,weakrand,TRUE,330,,
BenchmarkTest00647,weakrand,TRUE,330,,
BenchmarkTest00648,weakrand,TRUE,330,,
BenchmarkTest00649,weakrand,TRUE,330,,
BenchmarkTest00650,weakrand,TRUE,330,,
BenchmarkTest00651,weakrand,TRUE,330,,
BenchmarkTest00652,weakrand,TRUE,330,,
BenchmarkTest00653,weakrand,TRUE,330,,
BenchmarkTest00654,weakrand,TRUE,330,,
BenchmarkTest00655,weakrand,TRUE,330,,
BenchmarkTest00656,weakrand,TRUE,330,,
BenchmarkTest00657,weakrand,TRUE,330,,
BenchmarkTest00658,weakrand,TRUE,330,,
BenchmarkTest00659,weakrand,TRUE,330,,
BenchmarkTest00660,weakrand,TRUE,330,,
BenchmarkTest00661,weakrand,TRUE,330,,
BenchmarkTest00662,weakrand,TRUE,330,,
BenchmarkTest00663,weakrand,TRUE,330,,
BenchmarkTest00664,weakrand,TRUE,330,,
BenchmarkTest00665,weakrand,TRUE,330,,
BenchmarkTest00666,weakrand,TRUE,330,,
BenchmarkTest00667,weakrand,TRUE,330,,
BenchmarkTest00668,weakrand,TRUE,330,,
BenchmarkTest00669,weakrand,TRUE,330,,
BenchmarkTest00670,weakrand,TRUE,330,,
BenchmarkTest00671,weakrand,TRUE,330,,
BenchmarkTest00672,weakrand,TRUE,330,,
BenchmarkTest00673,weakrand,TRUE,330,,
BenchmarkTest00674,weakrand,TRUE,330,,
BenchmarkTest00675,securecookie,TRUE,614,,
BenchmarkTest00676,securecookie,TRUE,614,,
BenchmarkTest00677,securecookie,TRUE,614,,
BenchmarkTest00678,securecookie,TRUE,614,,
BenchmarkTest00679,securecookie,TRUE,614,,
BenchmarkTest00680,securecookie,TRUE,614,,
BenchmarkTest00681,securecookie,FALSE,614,,
BenchmarkTest00682,securecookie,FALSE,614,,
BenchmarkTest00683,securecookie,FALSE,614,,
BenchmarkTest00684,securecookie,FALSE,614,,
BenchmarkTest00685,xss,FALSE,79,,
BenchmarkTest00686,xss,FALSE,79,,
BenchmarkTest00687,xss,FALSE,79,,
BenchmarkTest00688,xss,FALSE,79,,
BenchmarkTest00689,xss,FALSE,79,,
BenchmarkTest00690,xss,FALSE,79,,
BenchmarkTest00691,cmdi,TRUE,78,,
BenchmarkTest00692,cmdi,TRUE,78,,
BenchmarkTest00693,cmdi,FALSE,78,,
BenchmarkTest00694,cmdi,FALSE,78,,
BenchmarkTest00695,cmdi,TRUE,78,,
BenchmarkTest00696,cmdi,TRUE,78,,
BenchmarkTest00697,cmdi,TRUE,78,,
BenchmarkTest00698,cmdi,TRUE,78,,
BenchmarkTest00699,cmdi,TRUE,78,,
BenchmarkTest00700,cmdi,TRUE,78,,
BenchmarkTest00701,cmdi,FALSE,78,,
BenchmarkTest00702,cmdi,FALSE,78,,
BenchmarkTest00703,cmdi,FALSE,78,,
BenchmarkTest00704,cmdi,TRUE,78,,
BenchmarkTest00705,cmdi,TRUE,78,,
BenchmarkTest00706,cmdi,TRUE,78,,
BenchmarkTest00707,cmdi,FALSE,78,,
BenchmarkTest00708,cmdi,TRUE,78,,
BenchmarkTest00709,cmdi,TRUE,78,,
BenchmarkTest00710,cmdi,TRUE,78,,
BenchmarkTest00711,cmdi,TRUE,78,,
BenchmarkTest00712,cmdi,TRUE,78,,
BenchmarkTest00713,cmdi,TRUE,78,,
BenchmarkTest00714,cmdi,TRUE,78,,
BenchmarkTest00715,cmdi,FALSE,78,,
BenchmarkTest00716,cmdi,TRUE,78,,
BenchmarkTest00717,cmdi,TRUE,78,,
BenchmarkTest00718,cmdi,TRUE,78,,
BenchmarkTest00719,cmdi,TRUE,78,,
BenchmarkTest00720,cmdi,FALSE,78,,
BenchmarkTest00721,cmdi,TRUE,78,,
BenchmarkTest00722,cmdi,TRUE,78,,
BenchmarkTest00723,cmdi,FALSE,78,,
BenchmarkTest00724,cmdi,TRUE,78,,
BenchmarkTest00725,cmdi,TRUE,78,,
BenchmarkTest00726,cmdi,FALSE,78,,
BenchmarkTest00727,cmdi,TRUE,78,,
BenchmarkTest00728,cmdi,TRUE,78,,
BenchmarkTest00729,cmdi,TRUE,78,,
BenchmarkTest00730,cmdi,TRUE,78,,
BenchmarkTest00731,cmdi,TRUE,78,,
BenchmarkTest00732,cmdi,FALSE,78,,
BenchmarkTest00733,cmdi,TRUE,78,,
BenchmarkTest00734,cmdi,TRUE,78,,
BenchmarkTest00735,cmdi,FALSE,78,,
BenchmarkTest00736,cmdi,TRUE,78,,
BenchmarkTest00737,cmdi,TRUE,78,,
BenchmarkTest00738,cmdi,TRUE,78,,
BenchmarkTest00739,cmdi,FALSE,78,,
BenchmarkTest00740,cmdi,FALSE,78,,
BenchmarkTest00741,cmdi,FALSE,78,,
BenchmarkTest00742,cmdi,TRUE,78,,
BenchmarkTest00743,cmdi,TRUE,78,,
BenchmarkTest00744,cmdi,TRUE,78,,
BenchmarkTest00745,cmdi,TRUE,78,,
BenchmarkTest00746,cmdi,FALSE,78,,
BenchmarkTest00747,cmdi,TRUE,78,,
BenchmarkTest00748,cmdi,FALSE,78,,
BenchmarkTest00749,cmdi,FALSE,78,,
BenchmarkTest00750,cmdi,TRUE,78,,
BenchmarkTest00751,cmdi,TRUE,78,,
BenchmarkTest00752,weakrand,FALSE,330,,
BenchmarkTest00753,weakrand,FALSE,330,,
BenchmarkTest00754,weakrand,FALSE,330,,
BenchmarkTest00755,weakrand,FALSE,330,,
BenchmarkTest00756,weakrand,FALSE,330,,
BenchmarkTest00757,weakrand,FALSE,330,,
BenchmarkTest00758,weakrand,FALSE,330,,
BenchmarkTest00759,weakrand,FALSE,330,,
BenchmarkTest00760,weakrand,FALSE,330,,
BenchmarkTest00761,weakrand,FALSE,330,,
BenchmarkTest00762,weakrand,FALSE,330,,
BenchmarkTest00763,weakrand,FALSE,330,,
BenchmarkTest00764,weakrand,FALSE,330,,
BenchmarkTest00765,weakrand,FALSE,330,,
BenchmarkTest00766,weakrand,FALSE,330,,
BenchmarkTest00767,weakrand,FALSE,330,,
BenchmarkTest00768,weakrand,FALSE,330,,
BenchmarkTest00769,weakrand,FALSE,330,,
BenchmarkTest00770,weakrand,FALSE,330,,
BenchmarkTest00771,weakrand,FALSE,330,,
BenchmarkTest00772,weakrand,FALSE,330,,
BenchmarkTest00773,weakrand,FALSE,330,,
BenchmarkTest00774,weakrand,FALSE,330,,
BenchmarkTest00775,weakrand,FALSE,330,,
BenchmarkTest00776,weakrand,FALSE,330,,
BenchmarkTest00777,weakrand,FALSE,330,,
BenchmarkTest00778,weakrand,FALSE,330,,
BenchmarkTest00779,weakrand,FALSE,330,,
BenchmarkTest00780,weakrand,FALSE,330,,
BenchmarkTest00781,weakrand,FALSE,330,,
BenchmarkTest00782,weakrand,FALSE,330,,
BenchmarkTest00783,weakrand,FALSE,330,,
BenchmarkTest00784,weakrand,FALSE,330,,
BenchmarkTest00785,weakrand,FALSE,330,,
BenchmarkTest00786,weakrand,FALSE,330,,
BenchmarkTest00787,weakrand,FALSE,330,,
BenchmarkTest00788,weakrand,FALSE,330,,
BenchmarkTest00789,weakrand,FALSE,330,,
BenchmarkTest00790,weakrand,FALSE,330,,
BenchmarkTest00791,weakrand,FALSE,330,,
BenchmarkTest00792,weakrand,FALSE,330,,
BenchmarkTest00793,weakrand,FALSE,330,,
BenchmarkTest00794,weakrand,FALSE,330,,
BenchmarkTest00795,weakrand,FALSE,330,,
BenchmarkTest00796,weakrand,FALSE,330,,
BenchmarkTest00797,weakrand,FALSE,330,,
BenchmarkTest00798,weakrand,FALSE,330,,
BenchmarkTest00799,weakrand,FALSE,330,,
BenchmarkTest00800,weakrand,FALSE,330,,
BenchmarkTest00801,weakrand,FALSE,330,,
BenchmarkTest00802,weakrand,FALSE,330,,
BenchmarkTest00803,weakrand,FALSE,330,,
BenchmarkTest00804,weakrand,FALSE,330,,
BenchmarkTest00805,weakrand,FALSE,330,,
BenchmarkTest00806,weakrand,FALSE,330,,
BenchmarkTest00807,weakrand,FALSE,330,,
BenchmarkTest00808,weakrand,FALSE,330,,
BenchmarkTest00809,weakrand,FALSE,330,,
BenchmarkTest00810,weakrand,FALSE,330,,
BenchmarkTest00811,weakrand,FALSE,330,,
BenchmarkTest00812,weakrand,FALSE,330,,
BenchmarkTest00813,weakrand,FALSE,330,,
BenchmarkTest00814,weakrand,FALSE,330,,
BenchmarkTest00815,weakrand,FALSE,330,,
BenchmarkTest00816,weakrand,FALSE,330,,
BenchmarkTest00817,trustbound,TRUE,501,,
BenchmarkTest00818,trustbound,TRUE,501,,
BenchmarkTest00819,trustbound,FALSE,501,,
BenchmarkTest00820,trustbound,TRUE,501,,
BenchmarkTest00821,trustbound,TRUE,501,,
BenchmarkTest00822,trustbound,TRUE,501,,
BenchmarkTest00823,trustbound,TRUE,501,,
BenchmarkTest00824,trustbound,TRUE,501,,
BenchmarkTest00825,trustbound,FALSE,501,,
BenchmarkTest00826,trustbound,TRUE,501,,
BenchmarkTest00827,trustbound,TRUE,501,,
BenchmarkTest00828,trustbound,FALSE,501,,
BenchmarkTest00829,trustbound,TRUE,501,,
BenchmarkTest00830,trustbound,TRUE,501,,
BenchmarkTest00831,trustbound,TRUE,501,,
BenchmarkTest00832,trustbound,TRUE,501,,
BenchmarkTest00833,trustbound,TRUE,501,,
BenchmarkTest00834,trustbound,TRUE,501,,
BenchmarkTest00835,trustbound,FALSE,501,,
BenchmarkTest00836,trustbound,TRUE,501,,
BenchmarkTest00837,trustbound,TRUE,501,,
BenchmarkTest00838,trustbound,TRUE,501,,
BenchmarkTest00839,sqli,TRUE,89,,
BenchmarkTest00840,sqli,TRUE,89,,
BenchmarkTest00841,sqli,TRUE,89,,
BenchmarkTest00842,sqli,FALSE,89,,
BenchmarkTest00843,sqli,FALSE,89,,
BenchmarkTest00844,sqli,TRUE,89,,
BenchmarkTest00845,sqli,TRUE,89,,
BenchmarkTest00846,sqli,TRUE,89,,
BenchmarkTest00847,sqli,TRUE,89,,
BenchmarkTest00848,sqli,FALSE,89,,
BenchmarkTest00849,sqli,FALSE,89,,
BenchmarkTest00850,sqli,FALSE,89,,
BenchmarkTest00851,sqli,FALSE,89,,
BenchmarkTest00852,sqli,TRUE,89,,
BenchmarkTest00853,sqli,TRUE,89,,
BenchmarkTest00854,sqli,FALSE,89,,
BenchmarkTest00855,sqli,TRUE,89,,
BenchmarkTest00856,sqli,FALSE,89,,
BenchmarkTest00857,sqli,TRUE,89,,
BenchmarkTest00858,sqli,TRUE,89,,
BenchmarkTest00859,sqli,FALSE,89,,
BenchmarkTest00860,sqli,TRUE,89,,
BenchmarkTest00861,sqli,TRUE,89,,
BenchmarkTest00862,sqli,TRUE,89,,
BenchmarkTest00863,sqli,TRUE,89,,
BenchmarkTest00864,sqli,FALSE,89,,
BenchmarkTest00865,sqli,FALSE,89,,
BenchmarkTest00866,sqli,FALSE,89,,
BenchmarkTest00867,sqli,TRUE,89,,
BenchmarkTest00868,sqli,TRUE,89,,
BenchmarkTest00869,sqli,TRUE,89,,
BenchmarkTest00870,sqli,TRUE,89,,
BenchmarkTest00871,sqli,TRUE,89,,
BenchmarkTest00872,sqli,TRUE,89,,
BenchmarkTest00873,sqli,TRUE,89,,
BenchmarkTest00874,sqli,TRUE,89,,
BenchmarkTest00875,sqli,TRUE,89,,
BenchmarkTest00876,sqli,TRUE,89,,
BenchmarkTest00877,sqli,TRUE,89,,
BenchmarkTest00878,sqli,FALSE,89,,
BenchmarkTest00879,sqli,FALSE,89,,
BenchmarkTest00880,sqli,TRUE,89,,
BenchmarkTest00881,sqli,TRUE,89,,
BenchmarkTest00882,sqli,TRUE,89,,
BenchmarkTest00883,sqli,TRUE,89,,
BenchmarkTest00884,sqli,FALSE,89,,
BenchmarkTest00885,sqli,FALSE,89,,
BenchmarkTest00886,sqli,TRUE,89,,
BenchmarkTest00887,sqli,TRUE,89,,
BenchmarkTest00888,sqli,TRUE,89,,
BenchmarkTest00889,sqli,FALSE,89,,
BenchmarkTest00890,sqli,TRUE,89,,
BenchmarkTest00891,sqli,TRUE,89,,
BenchmarkTest00892,sqli,FALSE,89,,
BenchmarkTest00893,sqli,FALSE,89,,
BenchmarkTest00894,sqli,TRUE,89,,
BenchmarkTest00895,sqli,TRUE,89,,
BenchmarkTest00896,sqli,TRUE,89,,
BenchmarkTest00897,sqli,TRUE,89,,
BenchmarkTest00898,sqli,TRUE,89,,
BenchmarkTest00899,sqli,TRUE,89,,
BenchmarkTest00900,sqli,FALSE,89,,
BenchmarkTest00901,sqli,FALSE,89,,
BenchmarkTest00902,sqli,TRUE,89,,
BenchmarkTest00903,sqli,TRUE,89,,
BenchmarkTest00904,sqli,TRUE,89,,
BenchmarkTest00905,sqli,TRUE,89,,
BenchmarkTest00906,sqli,FALSE,89,,
BenchmarkTest00907,sqli,TRUE,89,,
BenchmarkTest00908,sqli,TRUE,89,,
BenchmarkTest00909,sqli,TRUE,89,,
BenchmarkTest00910,sqli,FALSE,89,,
BenchmarkTest00911,sqli,FALSE,89,,
BenchmarkTest00912,sqli,TRUE,89,,
BenchmarkTest00913,sqli,TRUE,89,,
BenchmarkTest00914,sqli,FALSE,89,,
BenchmarkTest00915,sqli,FALSE,89,,
BenchmarkTest00916,sqli,TRUE,89,,
BenchmarkTest00917,sqli,FALSE,89,,
BenchmarkTest00918,sqli,TRUE,89,,
BenchmarkTest00919,sqli,TRUE,89,,
BenchmarkTest00920,sqli,TRUE,89,,
BenchmarkTest00921,sqli,TRUE,89,,
BenchmarkTest00922,sqli,FALSE,89,,
BenchmarkTest00923,sqli,TRUE,89,,
BenchmarkTest00924,sqli,TRUE,89,,
BenchmarkTest00925,sqli,TRUE,89,,
BenchmarkTest00926,sqli,TRUE,89,,
BenchmarkTest00927,sqli,TRUE,89,,
BenchmarkTest00928,sqli,TRUE,89,,
BenchmarkTest00929,sqli,TRUE,89,,
BenchmarkTest00930,sqli,TRUE,89,,
BenchmarkTest00931,sqli,TRUE,89,,
BenchmarkTest00932,sqli,TRUE,89,,
BenchmarkTest00933,sqli,FALSE,89,,
BenchmarkTest00934,sqli,FALSE,89,,
BenchmarkTest00935,sqli,TRUE,89,,
BenchmarkTest00936,sqli,TRUE,89,,
BenchmarkTest00937,xpathi,TRUE,643,,
BenchmarkTest00938,xpathi,TRUE,643,,
BenchmarkTest00939,xpathi,FALSE,643,,
BenchmarkTest00940,xpathi,FALSE,643,,
BenchmarkTest00941,xpathi,TRUE,643,,
BenchmarkTest00942,xpathi,TRUE,643,,
BenchmarkTest00943,xpathi,TRUE,643,,
BenchmarkTest00944,xpathi,TRUE,643,,
BenchmarkTest00945,xpathi,TRUE,643,,
BenchmarkTest00946,xpathi,TRUE,643,,
BenchmarkTest00947,xpathi,TRUE,643,,
BenchmarkTest00948,crypto,FALSE,327,,
BenchmarkTest00949,crypto,FALSE,327,,
BenchmarkTest00950,crypto,FALSE,327,,
BenchmarkTest00951,crypto,FALSE,327,,
BenchmarkTest00952,crypto,FALSE,327,,
BenchmarkTest00953,crypto,FALSE,327,,
BenchmarkTest00954,crypto,TRUE,327,,
BenchmarkTest00955,crypto,TRUE,327,,
BenchmarkTest00956,crypto,TRUE,327,,
BenchmarkTest00957,crypto,TRUE,327,,
BenchmarkTest00958,crypto,TRUE,327,,
BenchmarkTest00959,crypto,TRUE,327,,
BenchmarkTest00960,crypto,TRUE,327,,
BenchmarkTest00961,crypto,FALSE,327,,
BenchmarkTest00962,crypto,FALSE,327,,
BenchmarkTest00963,crypto,FALSE,327,,
BenchmarkTest00964,crypto,FALSE,327,,
BenchmarkTest00965,crypto,FALSE,327,,
BenchmarkTest00966,crypto,FALSE,327,,
BenchmarkTest00967,crypto,FALSE,327,,
BenchmarkTest00968,crypto,FALSE,327,,
BenchmarkTest00969,crypto,FALSE,327,,
BenchmarkTest00970,crypto,TRUE,327,,
BenchmarkTest00971,crypto,TRUE,327,,
BenchmarkTest00972,crypto,TRUE,327,,
BenchmarkTest00973,crypto,TRUE,327,,
BenchmarkTest00974,crypto,FALSE,327,,
BenchmarkTest00975,crypto,FALSE,327,,
BenchmarkTest00976,crypto,FALSE,327,,
BenchmarkTest00977,crypto,FALSE,327,,
BenchmarkTest00978,crypto,TRUE,327,,
BenchmarkTest00979,crypto,TRUE,327,,
BenchmarkTest00980,crypto,TRUE,327,,
BenchmarkTest00981,crypto,TRUE,327,,
BenchmarkTest00982,crypto,TRUE,327,,
BenchmarkTest00983,crypto,TRUE,327,,
BenchmarkTest00984,crypto,TRUE,327,,
BenchmarkTest00985,crypto,TRUE,327,,
BenchmarkTest00986,crypto,TRUE,327,,
BenchmarkTest00987,crypto,TRUE,327,,
BenchmarkTest00988,crypto,TRUE,327,,
BenchmarkTest00989,ldapi,TRUE,90,,
BenchmarkTest00990,ldapi,TRUE,90,,
BenchmarkTest00991,ldapi,TRUE,90,,
BenchmarkTest00992,ldapi,TRUE,90,,
BenchmarkTest00993,ldapi,TRUE,90,,
BenchmarkTest00994,ldapi,TRUE,90,,
BenchmarkTest00995,ldapi,TRUE,90,,
BenchmarkTest00996,ldapi,TRUE,90,,
BenchmarkTest00997,ldapi,TRUE,90,,
BenchmarkTest00998,ldapi,FALSE,90,,
BenchmarkTest00999,ldapi,FALSE,90,,
BenchmarkTest01000,ldapi,TRUE,90,,
BenchmarkTest01001,pathtraver,TRUE,22,,
BenchmarkTest01002,pathtraver,TRUE,22,,
BenchmarkTest01003,pathtraver,TRUE,22,,
BenchmarkTest01004,pathtraver,TRUE,22,,
BenchmarkTest01005,pathtraver,TRUE,22,,
BenchmarkTest01006,pathtraver,FALSE,22,,
BenchmarkTest01007,pathtraver,FALSE,22,,
BenchmarkTest01008,pathtraver,TRUE,22,,
BenchmarkTest01009,pathtraver,TRUE,22,,
BenchmarkTest01010,pathtraver,TRUE,22,,
BenchmarkTest01011,pathtraver,TRUE,22,,
BenchmarkTest01012,pathtraver,FALSE,22,,
BenchmarkTest01013,pathtraver,TRUE,22,,
BenchmarkTest01014,pathtraver,TRUE,22,,
BenchmarkTest01015,pathtraver,TRUE,22,,
BenchmarkTest01016,pathtraver,TRUE,22,,
BenchmarkTest01017,pathtraver,TRUE,22,,
BenchmarkTest01018,pathtraver,FALSE,22,,
BenchmarkTest01019,pathtraver,FALSE,22,,
BenchmarkTest01020,pathtraver,TRUE,22,,
BenchmarkTest01021,pathtraver,TRUE,22,,
BenchmarkTest01022,pathtraver,TRUE,22,,
BenchmarkTest01023,pathtraver,TRUE,22,,
BenchmarkTest01024,pathtraver,TRUE,22,,
BenchmarkTest01025,pathtraver,TRUE,22,,
BenchmarkTest01026,pathtraver,FALSE,22,,
BenchmarkTest01027,pathtraver,TRUE,22,,
BenchmarkTest01028,pathtraver,FALSE,22,,
BenchmarkTest01029,pathtraver,TRUE,22,,
BenchmarkTest01030,pathtraver,TRUE,22,,
BenchmarkTest01031,pathtraver,TRUE,22,,
BenchmarkTest01032,pathtraver,TRUE,22,,
BenchmarkTest01033,pathtraver,TRUE,22,,
BenchmarkTest01034,pathtraver,TRUE,22,,
BenchmarkTest01035,pathtraver,TRUE,22,,
BenchmarkTest01036,pathtraver,TRUE,22,,
BenchmarkTest01037,pathtraver,FALSE,22,,
BenchmarkTest01038,pathtraver,FALSE,22,,
BenchmarkTest01039,pathtraver,TRUE,22,,
BenchmarkTest01040,pathtraver,TRUE,22,,
BenchmarkTest01041,pathtraver,FALSE,22,,
BenchmarkTest01042,pathtraver,TRUE,22,,
BenchmarkTest01043,pathtraver,TRUE,22,,
BenchmarkTest01044,pathtraver,TRUE,22,,
BenchmarkTest01045,pathtraver,FALSE,22,,
BenchmarkTest01046,pathtraver,TRUE,22,,
BenchmarkTest01047,pathtraver,TRUE,22,,
BenchmarkTest01048,pathtraver,FALSE,22,,
BenchmarkTest01049,pathtraver,FALSE,22,,
BenchmarkTest01050,pathtraver,TRUE,22,,
BenchmarkTest01051,pathtraver,TRUE,22,,
BenchmarkTest01052,pathtraver,TRUE,22,,
BenchmarkTest01053,pathtraver,TRUE,22,,
BenchmarkTest01054,pathtraver,TRUE,22,,
BenchmarkTest01055,pathtraver,TRUE,22,,
BenchmarkTest01056,pathtraver,FALSE,22,,
BenchmarkTest01057,pathtraver,TRUE,22,,
BenchmarkTest01058,pathtraver,TRUE,22,,
BenchmarkTest01059,pathtraver,FALSE,22,,
BenchmarkTest01060,pathtraver,FALSE,22,,
BenchmarkTest01061,pathtraver,FALSE,22,,
BenchmarkTest01062,pathtraver,TRUE,22,,
BenchmarkTest01063,pathtraver,TRUE,22,,
BenchmarkTest01064,pathtraver,TRUE,22,,
BenchmarkTest01065,pathtraver,TRUE,22,,
BenchmarkTest01066,pathtraver,TRUE,22,,
BenchmarkTest01067,pathtraver,TRUE,22,,
BenchmarkTest01068,pathtraver,FALSE,22,,
BenchmarkTest01069,pathtraver,FALSE,22,,
BenchmarkTest01070,pathtraver,TRUE,22,,
BenchmarkTest01071,ldapi,TRUE,90,,
BenchmarkTest01072,ldapi,TRUE,90,,
BenchmarkTest01073,ldapi,TRUE,90,,
BenchmarkTest01074,ldapi,TRUE,90,,
BenchmarkTest01075,ldapi,FALSE,90,,
BenchmarkTest01076,ldapi,TRUE,90,,
BenchmarkTest01077,weakrand,TRUE,330,,
BenchmarkTest01078,weakrand,TRUE,330,,
BenchmarkTest01079,weakrand,TRUE,330,,
BenchmarkTest01080,hash,FALSE,328,,
BenchmarkTest01081,hash,FALSE,328,,
BenchmarkTest01082,hash,FALSE,328,,
BenchmarkTest01083,hash,FALSE,328,,
BenchmarkTest01084,hash,TRUE,328,,
BenchmarkTest01085,hash,TRUE,328,,
BenchmarkTest01086,hash,TRUE,328,,
BenchmarkTest01087,hash,TRUE,328,,
BenchmarkTest01088,hash,TRUE,328,,
BenchmarkTest01089,hash,TRUE,328,,
BenchmarkTest01090,hash,FALSE,328,,
BenchmarkTest01091,hash,FALSE,328,,
BenchmarkTest01092,hash,FALSE,328,,
BenchmarkTest01093,hash,FALSE,328,,
BenchmarkTest01094,hash,FALSE,328,,
BenchmarkTest01095,hash,FALSE,328,,
BenchmarkTest01096,hash,FALSE,328,,
BenchmarkTest01097,hash,FALSE,328,,
BenchmarkTest01098,hash,FALSE,328,,
BenchmarkTest01099,hash,FALSE,328,,
BenchmarkTest01100,hash,TRUE,328,,
BenchmarkTest01101,hash,TRUE,328,,
BenchmarkTest01102,hash,TRUE,328,,
BenchmarkTest01103,hash,TRUE,328,,
BenchmarkTest01104,hash,TRUE,328,,
BenchmarkTest01105,hash,TRUE,328,,
BenchmarkTest01106,hash,TRUE,328,,
BenchmarkTest01107,hash,TRUE,328,,
BenchmarkTest01108,hash,TRUE,328,,
BenchmarkTest01109,hash,TRUE,328,,
BenchmarkTest01110,hash,FALSE,328,,
BenchmarkTest01111,hash,FALSE,328,,
BenchmarkTest01112,hash,FALSE,328,,
BenchmarkTest01113,hash,FALSE,328,,
BenchmarkTest01114,hash,FALSE,328,,
BenchmarkTest01115,hash,FALSE,328,,
BenchmarkTest01116,hash,FALSE,328,,
BenchmarkTest01117,hash,FALSE,328,,
BenchmarkTest01118,hash,TRUE,328,,
BenchmarkTest01119,hash,TRUE,328,,
BenchmarkTest01120,hash,TRUE,328,,
BenchmarkTest01121,hash,TRUE,328,,
BenchmarkTest01122,hash,TRUE,328,,
BenchmarkTest01123,hash,TRUE,328,,
BenchmarkTest01124,hash,TRUE,328,,
BenchmarkTest01125,hash,TRUE,328,,
BenchmarkTest01126,hash,TRUE,328,,
BenchmarkTest01127,hash,TRUE,328,,
BenchmarkTest01128,hash,TRUE,328,,
BenchmarkTest01129,xss,FALSE,79,,
BenchmarkTest01130,xss,FALSE,79,,
BenchmarkTest01131,xss,TRUE,79,,
BenchmarkTest01132,xss,TRUE,79,,
BenchmarkTest01133,xss,FALSE,79,,
BenchmarkTest01134,xss,TRUE,79,,
BenchmarkTest01135,xss,TRUE,79,,
BenchmarkTest01136,xss,FALSE,79,,
BenchmarkTest01137,xss,TRUE,79,,
BenchmarkTest01138,xss,FALSE,79,,
BenchmarkTest01139,xss,TRUE,79,,
BenchmarkTest01140,xss,TRUE,79,,
BenchmarkTest01141,xss,TRUE,79,,
BenchmarkTest01142,xss,TRUE,79,,
BenchmarkTest01143,xss,FALSE,79,,
BenchmarkTest01144,xss,TRUE,79,,
BenchmarkTest01145,xss,TRUE,79,,
BenchmarkTest01146,xss,TRUE,79,,
BenchmarkTest01147,xss,TRUE,79,,
BenchmarkTest01148,xss,TRUE,79,,
BenchmarkTest01149,xss,FALSE,79,,
BenchmarkTest01150,xss,TRUE,79,,
BenchmarkTest01151,xss,FALSE,79,,
